190,"435 0 Way","West Bengali","74750","760171523969","POINT(88.1097549 22.0604684)","Haldia","India","2018-11-28 14:36:17"
264,"1027 Banjul Place","West Bengali","50390","538241037443","POINT(88.4185932 22.9321815)","Halisahar","India","2018-11-28 14:36:17"
417,"791 Salinas Street","Punjab","40509","129953030512","POINT(75.9079937 31.5323868)","Hoshiarpur","India","2018-11-28 14:36:17"
140,"788 Atinsk Street","Karnataka","81691","146497509724","POINT(758133303 15.4501336)","Hubli-Dharwad","India","2018-11-28 14:36:17"
64,"81 Hodeida Way","Rajasthan","55561","250767749542","POINT(75.7878198 26.9196216)","Jaipur","India","2018-11-28 14:36:17"
36,"176 Mandaluyong Place","Uttar Pradesh","65213","627705991774","POINT(78.5822145 25.4544634)","Jhansi","India","2018-11-28 14:36:17"
228,"60 Poos de Caldas Street","Rajasthan","82338","963063788669","POINT(73.0059404 26.2684113)","Jodhpur","India","2018-11-28 14:36:17"
35,"33 Gorontalo Way","West Bengali","30348","745994947458","POINT(88.3747238 22.6711153)","Kamarhati","India","2018-11-28 14:36:17"
497,"1013 Tabuk Boulevard","West Bengali","96203","158399646978","POINT(88.4284972 22.9599825)","Kanchrapara","India","2018-11-28 14:36:17"
279,"1884 Shikarpur Avenue","Haryana","85548","959949395183","POINT(76.9883944 29.6900906)","Karnal","India","2018-11-28 14:36:17"
424,"1948 Bayugan Parkway","Bihar","60622","987306329957","POINT(87.5704408 25.5385267)","Katihar","India","2018-11-28 14:36:17"
276,"1675 Xiangfan Manor","Tamil Nadu","11763","271149517630","POINT(79.3912412 10.9620955)","Kumbakonam","India","2018-11-28 14:36:17"
321,"651 Pathankot Loop","Maharashtra","59811","139378397418","POINT(74.6466372 16.8241727)","Miraj","India","2018-11-28 14:36:17"
32,"1425 Shikarpur Manor","Bihar","65599","678220867005","POINT(86.4735203 25.3755655)","Munger (Monghyr)","India","2018-11-28 14:36:17"
63,"1213 Ranchi Parkway","Karnataka","94352","800024380485","POINT(766456911 13.5639657)","Mysore","India","2018-11-28 14:36:17"
156,"1963 Moscow Place","Assam","64863","761379480249","POINT(92.6922571 26.3503746)","Nagaon","India","2018-11-28 14:36:17"
273,"1519 Ilorin Place","Kerala","49298","357445645426","POINT(76.6562581 10.7744394)","Palghat (Palakkad)","India","2018-11-28 14:36:17"
305,"41 El Alto Parkway","Maharashtra","56883","51917807050","POINT(76.7708194 19.2685546)","Parbhani","India","2018-11-28 14:36:17"
99,"1697 Tanauan Lane","Punjab","22870","4764773857","POINT(75.6449709 32.3316749)","Pathankot","India","2018-11-28 14:36:17"
301,"951 Stara Zagora Manor","Punjab","98573","429925609431","POINT(76.4026681 30.3271521)","Patiala","India","2018-11-28 14:36:17"
426,"1661 Abha Drive","Tamil Nadu","14400","270456873752","POINT(78.8214191 10.3812871)","Pudukkottai","India","2018-11-28 14:36:17"
139,"943 Johannesburg Avenue","Maharashtra","5892","90921003005","POINT(73.8553565 18.5195797)","Pune","India","2018-11-28 14:36:17"
431,"1596 Acua Parkway","Jharkhand","70425","157133457169","POINT(0 0)","Purnea (Purnia)","India","2018-11-28 14:36:17"
82,"936 Salzburg Lane","Uttar Pradesh","96709","875756771675","POINT(81.2449939 26.2191025)","Rae Bareli","India","2018-11-28 14:36:17"
560,"1447 Imus Place","Gujarat","12905","62127829280","POINT(70.7932213 22.2916123)","Rajkot","India","2018-11-28 14:36:17"
341,"1920 Weifang Avenue","Uttar Pradesh","15643","869507847714","POINT(79.0289576 28.8090428)","Rampur","India","2018-11-28 14:36:17"
363,"604 Bern Place","Jharkhand","5373","620719383725","POINT(85.3385674 23.3477771)","Ranchi","India","2018-11-28 14:36:17"
221,"866 Shivapuri Manor","Uttar Pradesh","22474","778502731092","POINT(78.5668976 28.5832347)","Sambhal","India","2018-11-28 14:36:17"
361,"45 Aparecida de Goinia Place","Madhya Pradesh","7431","650496654258","POINT(80.8248472 24.5822532)","Satna","India","2018-11-28 14:36:17"
242,"1964 Gijn Manor","Karnataka","14408","918119601885","POINT(75.5679104 13.9315793)","Shimoga","India","2018-11-28 14:36:17"
72,"57 Arlington Manor","Madhya Pradesh","48960","990214419142","POINT(77.6514276 25.4308235)","Shivapuri","India","2018-11-28 14:36:17"
507,"1197 Sokoto Boulevard","West Bengali","87687","868602816371","POINT(88.4285155 26.7100489)","Siliguri (Shiliguri)","India","2018-11-28 14:36:17"
292,"1993 Tabuk Lane","Tamil Nadu","64221","648482415405","POINT(80.1270701 12.9246028)","Tambaram","India","2018-11-28 14:36:17"
174,"1877 Ezhou Lane","Rajasthan","63337","264541743403","POINT(73.6918333 24.5711714)","Udaipur","India","2018-11-28 14:36:17"
451,"1704 Tambaram Manor","West Bengali","2834","39463554936","POINT(88.0989894 22.4756422)","Uluberia","India","2018-11-28 14:36:17"
235,"954 Kimchon Place","West Bengali","42420","541327526474","POINT(0 0)","Uttarpara-Kotrung","India","2018-11-28 14:36:17"
408,"990 Etawah Loop","Tamil Nadu","79940","206169448769","POINT(76.9511624 10.3269123)","Valparai","India","2018-11-28 14:36:17"
127,"117 Boa Vista Way","Uttar Pradesh","6804","677976133614","POINT(83.0104161 25.3166821)","Varanasi (Benares)","India","2018-11-28 14:36:17"
513,"758 Korolev Parkway","Andhra Pradesh","75474","441628280920","POINT(80.6304914 16.5192844)","Vijayawada","India","2018-11-28 14:36:17"
16,"808 Bhopal Manor","Haryana","10672","465887807014","POINT(0 0)","Yamuna Nagar","India","2018-11-28 14:36:17"
416,"1445 Carmen Parkway","West Java","70809","598912394463","POINT(107.0830663 -6.7725909)","Cianjur","Indonesia","2018-11-28 14:36:17"
243,"47 Syktyvkar Lane","West Java","22236","63937119031","POINT(106.7586171 -6.6230602)","Ciomas","Indonesia","2018-11-28 14:36:17"
333,"1860 Taguig Loop","West Java","59550","38158430589","POINT(107.5908393 -6.9611164)","Ciparay","Indonesia","2018-11-28 14:36:17"
207,"1688 Nador Lane","Sulawesi Utara","61613","652218196731","POINT(122.3166772 0.7726177)","Gorontalo","Indonesia","2018-11-28 14:36:17"
157,"456 Escobar Way","Jakarta Raya","36061","719202533520","POINT(106.8451399 -6.2146236)","Jakarta","Indonesia","2018-11-28 14:36:17"
478,"1078 Stara Zagora Drive","Aceh","69221","932992626595","POINT(97.1507436 5.1801172)","Lhokseumawe","Indonesia","2018-11-28 14:36:17"
505,"519 Brescia Parkway","East Java","69504","793996678771","POINT(111.5239078 -7.6298531)","Madiun","Indonesia","2018-11-28 14:36:17"
548,"1658 Cuman Loop","Sumatera Selatan","51309","784907335610","POINT(106.1392227 -2.1631982)","Pangkal Pinang","Indonesia","2018-11-28 14:36:17"
120,"544 Malm Parkway","Central Java","63502","386759646229","POINT(109.3666757 -6.9424081)","Pemalang","Indonesia","2018-11-28 14:36:17"
511,"1152 al-Qatif Lane","Kalimantan Barat","44816","131370665218","POINT(109.3219947 -0.0310935)","Pontianak","Indonesia","2018-11-28 14:36:17"
377,"154 Oshawa Manor","East Java","72771","440365973660","POINT(113.2159708 -7.7543494)","Probolinggo","Indonesia","2018-11-28 14:36:17"
530,"1003 Qinhuangdao Street","West Java","25972","35533115997","POINT(107.4433377 -6.5569419)","Purwakarta","Indonesia","2018-11-28 14:36:17"
455,"1947 Paarl Way","Central Java","23636","834061016202","POINT(110.8316759 -7.5561124)","Surakarta","Indonesia","2018-11-28 14:36:17"
463,"935 Aden Boulevard","Central Java","64709","335052544020","POINT(109.1402792 -6.8694969)","Tegal","Indonesia","2018-11-28 14:36:17"
40,"334 Munger (Monghyr) Lane","Markazi","38145","481183273622","POINT(49.6891697 34.0917421)","Arak","Iran","2018-11-28 14:36:17"
14,"1531 Sal Drive","Esfahan","53628","648856936185","POINT(51.6746246 32.6524674)","Esfahan","Iran","2018-11-28 14:36:17"
382,"220 Hidalgo Drive","Kermanshah","45298","342720754566","POINT(47.0656814 34.3141741)","Kermanshah","Iran","2018-11-28 14:36:17"
373,"1922 Miraj Way","Esfahan","13203","320471479776","POINT(51.3668958 32.6344247)","Najafabad","Iran","2018-11-28 14:36:17"
464,"76 Kermanshah Manor","Esfahan","23343","762361821578","POINT(51.8668877 32.0089105)","Qomsheh","Iran","2018-11-28 14:36:17"
189,"927 Barcelona Street","Chaharmahal va Bakht","65121","951486492670","POINT(0 0)","Shahr-e Kord","Iran","2018-11-28 14:36:17"
454,"956 Nam Dinh Manor","Kerman","21872","474047727727","POINT(55.6809634 29.4513771)","Sirjan","Iran","2018-11-28 14:36:17"
284,"600 Bradford Street","East Azerbaidzan","96204","117592274996","POINT(46.2919332 38.0829411)","Tabriz","Iran","2018-11-28 14:36:17"
585,"1208 Tama Loop","Ninawa","73605","954786054144","POINT(43.1188962 36.3355174)","Mosul","Iraq","2018-11-28 14:36:17"
106,"659 Vaduz Drive","Ha Darom","49708","709935135487","POINT(0 0)","Ashdod","Israel","2018-11-28 14:36:17"
483,"632 Usolje-Sibirskoje Parkway","Ha Darom","73085","667648979883","POINT(0 0)","Ashqelon","Israel","2018-11-28 14:36:17"
320,"1542 Lubumbashi Boulevard","Tel Aviv","62472","508800331065","POINT(34.7518577 32.0237941)","Bat Yam","Israel","2018-11-28 14:36:17"
165,"97 Shimoga Avenue","Tel Aviv","44660","177167004331","POINT(34.7805719 32.0808879)","Tel Aviv-Jaffa","Israel","2018-11-28 14:36:17"
37,"127 Purnea (Purnia) Manor","Piemonte","79388","911872220378","POINT(8.6100757 44.9092442)","Alessandria","Italy","2018-11-28 14:36:17"
444,"231 Kaliningrad Place","Lombardia","57833","575081026569","POINT(9.6672105 45.6960161)","Bergamo","Italy","2018-11-28 14:36:17"
314,"1224 Huejutla de Reyes Boulevard","Lombardia","70923","806016930576","POINT(10.2147236 45.5355809)","Brescia","Italy","2018-11-28 14:36:17"
504,"1 Valle de Santiago Avenue","Apulia","86208","465897838272","POINT(17.9360783 40.6321519)","Brindisi","Italy","2018-11-28 14:36:17"
547,"379 Lublin Parkway","Toscana","74568","921960450089","POINT(10.3261593 43.5442712)","Livorno","Italy","2018-11-28 14:36:17"
225,"1926 Gingoog Street","Sisilia","22824","469738825391","POINT(15.2762835 37.0841577)","Syrakusa","Italy","2018-11-28 14:36:17"
531,"1986 Sivas Place","Friuli-Venezia Giuli","95775","182059202712","POINT(0 0)","Udine","Italy","2018-11-28 14:36:17"
580,"923 Tangail Boulevard","Tokyo-to","33384","315528269898","POINT(139.3641857 35.7078256)","Akishima","Japan","2018-11-28 14:36:17"
145,"928 Jaffna Loop","Hiroshima","93762","581852137991","POINT(133.3666742 34.4833354)","Fukuyama","Japan","2018-11-28 14:36:17"
269,"446 Kirovo-Tepetsk Lane","Osaka","19428","303967439816","POINT(135.6176571 34.6711229)","Higashiosaka","Japan","2018-11-28 14:36:17"
198,"345 Oshawa Boulevard","Tokyo-to","32114","104491201771","POINT(139.4002884 35.6730684)","Hino","Japan","2018-11-28 14:36:17"
304,"1635 Kuwana Boulevard","Hiroshima","52137","710603868323","POINT(132.4593736 34.3962703)","Hiroshima","Japan","2018-11-28 14:36:17"
525,"1949 Sanya Street","Gumma","61244","132100972047","POINT(139.2820607 36.3166712)","Isesaki","Japan","2018-11-28 14:36:17"
244,"1148 Saarbrcken Parkway","Fukushima","1921","137773001988","POINT(140.8833374 37.0547352)","Iwaki","Japan","2018-11-28 14:36:17"
58,"1964 Allappuzha (Alleppey) Street","Yamaguchi","48980","920811325222","POINT(132.2220908 34.1629706)","Iwakuni","Japan","2018-11-28 14:36:17"
401,"168 Cianjur Manor","Saitama","73824","679095087143","POINT(139.6850291 35.9522535)","Iwatsuki","Japan","2018-11-28 14:36:17"
396,"767 Pyongyang Drive","Osaka","83536","667736124769","POINT(135.3368299 34.3739822)","Izumisano","Japan","2018-11-28 14:36:17"
167,"1287 Xiangfan Boulevard","Gifu","57844","819416131190","POINT(136.8666778 35.4166765)","Kakamigahara","Japan","2018-11-28 14:36:17"
83,"586 Tete Way","Kanagawa","1079","18581624103","POINT(139.5502887 35.3088962)","Kamakura","Japan","2018-11-28 14:36:17"
553,"1421 Quilmes Lane","Ishikawa","19151","135407755975","POINT(136.6255661 36.5944575)","Kanazawa","Japan","2018-11-28 14:36:17"
406,"454 Patiala Lane","Fukushima","13496","794553031307","POINT(140.3833343 37.4679281)","Koriyama","Japan","2018-11-28 14:36:17"
38,"61 Tama Street","Okayama","94065","708403338270","POINT(133.7666798 34.5833369)","Kurashiki","Japan","2018-11-28 14:36:17"
537,"958 Sagamihara Lane","Mie","88408","427274926505","POINT(136.7414816 35.0656572)","Kuwana","Japan","2018-11-28 14:36:17"
360,"619 Hunuco Avenue","Shimane","81508","142596392389","POINT(133.0505647 35.4722288)","Matsue","Japan","2018-11-28 14:36:17"
258,"752 Ondo Loop","Miyazaki","32474","134673576619","POINT(131.0666764 31.7333371)","Miyakonojo","Japan","2018-11-28 14:36:17"
57,"17 Kabul Boulevard","Chiba","38594","697760867968","POINT(139.9026668 35.8563057)","Nagareyama","Japan","2018-11-28 14:36:17"
494,"591 Sungai Petani Drive","Okayama","46400","37247325001","POINT(133.9350327 34.6616774)","Okayama","Japan","2018-11-28 14:36:17"
370,"1565 Tangail Manor","Okinawa","45750","634445428822","POINT(126.6687194 25.7722563)","Okinawa","Japan","2018-11-28 14:36:17"
409,"1266 Laredo Parkway","Saitama","7664","1483365694","POINT(139.6241343 35.9066539)","Omiya","Japan","2018-11-28 14:36:17"
342,"124 al-Manama Way","Hiroshima","52368","647899404952","POINT(133.2278006 34.4166734)","Onomichi","Japan","2018-11-28 14:36:17"
290,"1336 Benin City Drive","Shiga","46044","341242939532","POINT(135.8683324 35.0044473)","Otsu","Japan","2018-11-28 14:36:17"
15,"1542 Tarlac Parkway","Kanagawa","1027","635297277345","POINT(139.3589644 35.5557889)","Sagamihara","Japan","2018-11-28 14:36:17"
5,"1913 Hanoi Way","Nagasaki","35200","28303384290","POINT(129.7227851 33.1591726)","Sasebo","Japan","2018-11-28 14:36:17"
33,"786 Aurora Avenue","Yamaguchi","65750","18461860151","POINT(130.9570667 33.9587914)","Shimonoseki","Japan","2018-11-28 14:36:17"
390,"102 Chapra Drive","Ibaragi","14073","776031833752","POINT(0 0)","Tama","Japan","2018-11-28 14:36:17"
434,"1404 Taguig Drive","Okayama","87212","572068624538","POINT(133.9988561 35.0521549)","Tsuyama","Japan","2018-11-28 14:36:17"
508,"496 Celaya Drive","Nagano","90797","759586584889","POINT(138.2816187 36.4026557)","Ueda","Japan","2018-11-28 14:36:17"
151,"1337 Lincoln Parkway","Saitama","99457","597815221267","POINT(139.6452896 35.8616754)","Urawa","Japan","2018-11-28 14:36:17"
80,"602 Paarl Street","Pavlodar","98889","896314772871","POINT(77.0043801 52.2740146)","Pavlodar","Kazakstan","2018-11-28 14:36:17"
579,"521 San Juan Bautista Tuxtepec Place","Qaraghandy","95093","844018348565","POINT(67.7666759 47.7833343)","Zhezqazghan","Kazakstan","2018-11-28 14:36:17"
197,"447 Surakarta Loop","Nyanza","10428","940830176580","POINT(0 0)","Kisumu","Kenya","2018-11-28 14:36:17"
368,"1658 Jastrzebie-Zdrj Loop","Central","96584","568367775448","POINT(37.8734742 -0.0993589)","Nyeri","Kenya","2018-11-28 14:36:17"
238,"346 Skikda Parkway","Hawalli","90628","630424482919","POINT(0 0)","Jalib al-Shuyukh","Kuwait","2018-11-28 14:36:17"
352,"1673 Tangail Drive","Daugavpils","26857","627924259271","POINT(26.5333303 55.8833321)","Daugavpils","Latvia","2018-11-28 14:36:17"
27,"1780 Hino Boulevard","Liepaja","7716","902731229323","POINT(21.0166781 56.5166715)","Liepaja","Latvia","2018-11-28 14:36:17"
61,"943 Tokat Street","Vaduz","45428","889318963672","POINT(9.5215498 47.1415115)","Vaduz","Liechtenstein","2018-11-28 14:36:17"
563,"1059 Yuncheng Avenue","Vilna","47498","107092893983","POINT(25.2798673 54.6891639)","Vilnius","Lithuania","2018-11-28 14:36:17"
85,"320 Baiyin Parkway","Mahajanga","37307","223664661973","POINT(46.3166743 -15.7166741)","Mahajanga","Madagascar","2018-11-28 14:36:17"
170,"710 San Felipe del Progreso Avenue","Lilongwe","76901","843801144113","POINT(33.7872564 -13.9669289)","Lilongwe","Malawi","2018-11-28 14:36:17"
175,"316 Uruapan Street","Perak","58194","275788967899","POINT(101.0829914 4.5841352)","Ipoh","Malaysia","2018-11-28 14:36:17"
62,"1114 Liepaja Street","Sarawak","69226","212869228936","POINT(110.3333389 1.5570314)","Kuching","Malaysia","2018-11-28 14:36:17"
311,"715 So Bernardo do Campo Lane","Kedah","84804","181179321332","POINT(100.4877252 5.6471605)","Sungai Petani","Malaysia","2018-11-28 14:36:17"
491,"1789 Saint-Denis Parkway","Coahuila de Zaragoza","8268","936806643983","POINT(0 0)","Acua","Mexico","2018-11-28 14:36:17"
419,"397 Sunnyvale Avenue","Guanajuato","55566","680851640676","POINT(-100.7438977 20.9152845)","Allende","Mexico","2018-11-28 14:36:17"
88,"125 Citt del Vaticano Boulevard","Puebla","67912","48417642933","POINT(-98.4361382 18.9081595)","Atlixco","Mexico","2018-11-28 14:36:17"
584,"1819 Alessandria Loop","Campeche","53829","377633994405","POINT(-91.8299183 18.6459207)","Carmen","Mexico","2018-11-28 14:36:17"
593,"1402 Zanzibar Boulevard","Guanajuato","71102","387448063440","POINT(-100.8157756 20.5235397)","Celaya","Mexico","2018-11-28 14:36:17"
251,"1473 Changhwa Parkway","Mxico","75933","266798132374","POINT(0 0)","Coacalco de Berriozbal","Mexico","2018-11-28 14:36:17"
487,"1785 So Bernardo do Campo Street","Veracruz","71182","684529463244","POINT(-94.4424279 18.1334662)","Coatzacoalcos","Mexico","2018-11-28 14:36:17"
472,"1447 Chatsworth Place","Chihuahua","41545","769370126331","POINT(0 0)","Cuauhtmoc","Mexico","2018-11-28 14:36:17"
328,"479 San Felipe del Progreso Avenue","Morelos","54949","869051782691","POINT(-98.9455577 18.8045961)","Cuautla","Mexico","2018-11-28 14:36:17"
581,"186 Skikda Lane","Morelos","89422","14465669789","POINT(-99.2307505 18.9261943)","Cuernavaca","Mexico","2018-11-28 14:36:17"
456,"814 Simferopol Loop","Sinaloa","48745","524567129902","POINT(-108.7493103 26.1917411)","El Fuerte","Mexico","2018-11-28 14:36:17"
369,"817 Laredo Avenue","Jalisco","77449","151249681135","POINT(-103.3918271 20.6668204)","Guadalajara","Mexico","2018-11-28 14:36:17"
154,"781 Shimonoseki Drive","Michoacn de Ocampo","95444","632316273199","POINT(0 0)","Hidalgo","Mexico","2018-11-28 14:36:17"
588,"966 Asuncin Way","Hidalgo","62703","995527378381","POINT(-98.4194451 21.1405936)","Huejutla de Reyes","Mexico","2018-11-28 14:36:17"
112,"1002 Ahmadnagar Manor","Mxico","93026","371490777743","POINT(0 0)","Huixquilucan","Mexico","2018-11-28 14:36:17"
587,"760 Miyakonojo Drive","Guerrero","64682","294449058179","POINT(0 0)","Jos Azueta","Mexico","2018-11-28 14:36:17"
374,"433 Florencia Street","Chihuahua","91330","561729882725","POINT(0 0)","Jurez","Mexico","2018-11-28 14:36:17"
493,"184 Mandaluyong Street","Baja California Sur","94239","488425406814","POINT(-110.3097351 24.1381188)","La Paz","Mexico","2018-11-28 14:36:17"
181,"146 Johannesburg Way","Tamaulipas","54132","953689007081","POINT(-97.5041713 25.8797291)","Matamoros","Mexico","2018-11-28 14:36:17"
348,"785 Vaduz Street","Baja California","36170","895616862749","POINT(-115.4544699 32.6278161)","Mexicali","Mexico","2018-11-28 14:36:17"
576,"1351 Sousse Lane","Coahuila de Zaragoza","37815","203804046132","POINT(-101.4205638 26.9068718)","Monclova","Mexico","2018-11-28 14:36:17"
119,"1107 Nakhon Sawan Avenue","Mxico","75149","867546627903","POINT(0 0)","Nezahualcyotl","Mexico","2018-11-28 14:36:17"
358,"1698 Southport Loop","Hidalgo","49009","754358349853","POINT(-98.7332931 20.1169757)","Pachuca de Soto","Mexico","2018-11-28 14:36:17"
278,"144 South Hill Loop","Guanajuato","2012","45387294817","POINT(-101.1915495 20.5719604)","Salamanca","Mexico","2018-11-28 14:36:17"
324,"1145 Vilnius Manor","Mxico","73170","674805712553","POINT(0 0)","San Felipe del Progreso","Mexico","2018-11-28 14:36:17"
430,"355 Vitria de Santo Anto Way","Oaxaca","81758","548003849552","POINT(-96.1253502 18.0883465)","San Juan Bautista Tuxtepec","Mexico","2018-11-28 14:36:17"
137,"261 Saint Louis Way","Coahuila de Zaragoza","83401","321944036800","POINT(0 0)","Torren","Mexico","2018-11-28 14:36:17"
459,"251 Florencia Drive","Michoacn de Ocampo","16119","118011831565","POINT(0 0)","Uruapan","Mexico","2018-11-28 14:36:17"
293,"86 Higashiosaka Lane","Guanajuato","33768","957128697225","POINT(-101.1891745 20.3932178)","Valle de Santiago","Mexico","2018-11-28 14:36:17"
470,"1088 Ibirit Place","Jalisco","88502","49084281333","POINT(-103.3847998 20.7235691)","Zapopan","Mexico","2018-11-28 14:36:17"
42,"269 Cam Ranh Parkway","Chisinau","34689","489783829737","POINT(28.8575834 47.0055601)","Chisinau","Moldova","2018-11-28 14:36:17"
549,"454 Qinhuangdao Drive","Tadla-Azilal","25866","786270036240","POINT(-6.3498381 32.3372501)","Beni-Mellal","Morocco","2018-11-28 14:36:17"
44,"671 Graz Street","Oriental","94399","680768868518","POINT(-2.9335289 35.1681312)","Nador","Morocco","2018-11-28 14:36:17"
26,"28 Charlotte Amalie Street","Rabat-Sal-Zammour-Z","37551","161968374323","POINT(0 0)","Sal","Morocco","2018-11-28 14:36:17"
262,"771 Yaound Manor","Sofala","86768","245477603573","POINT(34.8388913 -19.8436187)","Beira","Mozambique","2018-11-28 14:36:17"
438,"596 Huixquilucan Place","Nampula","65892","342709348083","POINT(0 0)","Naala-Porto","Mozambique","2018-11-28 14:36:17"
101,"1599 Plock Drive","Tete","71986","817248913162","POINT(33.5866733 -16.1563948)","Tete","Mozambique","2018-11-28 14:36:17"
261,"51 Laredo Avenue","Sagaing","68146","884536620568","POINT(95.1358394 22.1085695)","Monywa","Myanmar","2018-11-28 14:36:17"
8,"1566 Inegl Manor","Mandalay","53561","705814003527","POINT(95.3884368 21.4600272)","Myingyan","Myanmar","2018-11-28 14:36:17"
519,"962 Tama Loop","","65952","282667506728","POINT(166.9104802 -0.5353641)","Yangor","Nauru","2018-11-28 14:36:17"
326,"470 Boksburg Street","Central","97960","908029859266","POINT(84.8773507 27.0104304)","Birgunj","Nepal","2018-11-28 14:36:17"
420,"992 Klerksdorp Loop","Utrecht","33711","855290087237","POINT(5.3875453 52.1550813)","Amersfoort","Netherlands","2018-11-28 14:36:17"
141,"1749 Daxian Place","Gelderland","11044","963369996279","POINT(5.9694471 52.2194571)","Apeldoorn","Netherlands","2018-11-28 14:36:17"
346,"1217 Konotop Avenue","Gelderland","504","718917251754","POINT(5.6583352 52.0333321)","Ede","Netherlands","2018-11-28 14:36:17"
479,"1854 Okara Boulevard","Drenthe","42123","131912793873","POINT(6.9069415 52.7791718)","Emmen","Netherlands","2018-11-28 14:36:17"
188,"741 Ambattur Manor","Noord-Brabant","43310","302590383819","POINT(5.3041706 51.6991772)","s-Hertogenbosch","Netherlands","2018-11-28 14:36:17"
12,"478 Joliet Way","Hamilton","77948","657282285970","POINT(175.2833399 -37.7833313)","Hamilton","New Zealand","2018-11-28 14:36:17"
289,"1279 Udine Parkway","Edo & Delta","75860","195003555232","POINT(5.6274942 6.3350511)","Benin City","Nigeria","2018-11-28 14:36:17"
414,"1936 Lapu-Lapu Parkway","Bauchi & Gombe","7122","653436985797","POINT(0 0)","Deba Habe","Nigeria","2018-11-28 14:36:17"
291,"1155 Liaocheng Place","Oyo & Osun","22650","558236142492","POINT(0 0)","Effon-Alaiye","Nigeria","2018-11-28 14:36:17"
84,"1888 Kabul Drive","Oyo & Osun","20936","701457319790","POINT(0 0)","Ife","Nigeria","2018-11-28 14:36:17"
202,"955 Bamenda Way","Ondo & Ekiti","1545","768481779568","POINT(0 0)","Ikerre","Nigeria","2018-11-28 14:36:17"
107,"1177 Jelets Way","Kwara & Kogi","3305","484292626944","POINT(4.5546462 8.5497914)","Ilorin","Nigeria","2018-11-28 14:36:17"
22,"320 Brest Avenue","Kaduna","43331","747791594069","POINT(7.4382858 10.5222412)","Kaduna","Nigeria","2018-11-28 14:36:17"
282,"556 Baybay Manor","Oyo & Osun","55802","363982224739","POINT(4.2644189 8.1567516)","Ogbomosho","Nigeria","2018-11-28 14:36:17"
160,"1367 Yantai Manor","Ondo & Ekiti","21294","889538496300","POINT(5.0833356 7.1666732)","Ondo","Nigeria","2018-11-28 14:36:17"
285,"1006 Santa Brbara dOeste Manor","Ondo & Ekiti","36229","85059738746","POINT(5.5868183 7.1962061)","Owo","Nigeria","2018-11-28 14:36:17"
254,"786 Stara Zagora Way","Oyo & Osun","98332","716256596301","POINT(3.9333328 7.8531924)","Oyo","Nigeria","2018-11-28 14:36:17"
568,"1342 Sharja Way","Sokoto & Kebbi & Zam","93655","946114054231","POINT(5.2390225 13.0609242)","Sokoto","Nigeria","2018-11-28 14:36:17"
236,"885 Yingkou Manor","Kaduna","31390","588964509072","POINT(7.7227418 11.1112878)","Zaria","Nigeria","2018-11-28 14:36:17"
161,"1386 Nakhon Sawan Boulevard","Pyongyang-si","53502","368899174225","POINT(125.7543291 39.0338568)","Pyongyang","North Korea","2018-11-28 14:36:17"
13,"613 Korolev Drive","Masqat","45844","380657522649","POINT(58.5922971 23.6138798)","Masqat","Oman","2018-11-28 14:36:17"
503,"1416 San Juan Bautista Tuxtepec Avenue","Zufar","50592","144206758053","POINT(54.0923796 17.0150586)","Salala","Oman","2018-11-28 14:36:17"
421,"966 Arecibo Loop","Sind","94018","15273765306","POINT(67.7763138 26.7328704)","Dadu","Pakistan","2018-11-28 14:36:17"
227,"1820 Maring Parkway","Punjab","88307","99760893676","POINT(73.4843114 32.5833916)","Mandi Bahauddin","Pakistan","2018-11-28 14:36:17"
24,"1688 Okara Way","Nothwest Border Prov","21954","144453869132","POINT(0 0)","Mardan","Pakistan","2018-11-28 14:36:17"
404,"734 Bchar Place","Punjab","30586","280578750435","POINT(73.4458345 30.8080619)","Okara","Pakistan","2018-11-28 14:36:17"
29,"934 San Felipe de Puerto Plata Street","Sind","99780","196495945706","POINT(68.6378981 27.9570677)","Shikarpur","Pakistan","2018-11-28 14:36:17"
230,"201 Effon-Alaiye Way","Asuncin","64344","684192903087","POINT(0 0)","Asuncin","Paraguay","2018-11-28 14:36:17"
209,"1679 Antofagasta Street","Alto Paran","86599","905903574913","POINT(0 0)","Ciudad del Este","Paraguay","2018-11-28 14:36:17"
350,"1628 Nagareyama Lane","Central","60079","20064292617","POINT(-57.5087974 -25.3396832)","San Lorenzo","Paraguay","2018-11-28 14:36:17"
309,"827 Yuncheng Drive","Callao","79047","504434452842","POINT(-77.1181422 -12.0565969)","Callao","Peru","2018-11-28 14:36:17"
571,"1746 Faaa Way","Huanuco","32515","863080561151","POINT(0 0)","Hunuco","Peru","2018-11-28 14:36:17"
126,"1175 Tanauan Way","Lima","64615","937222955822","POINT(-77.0282484 -12.0431865)","Lima","Peru","2018-11-28 14:36:17"
603,"1103 Quilmes Boulevard","Piura","52137","644021380889","POINT(-80.6852876 -4.9038955)","Sullana","Peru","2018-11-28 14:36:17"
75,"492 Cam Ranh Street","Eastern Visayas","50805","565018274456","POINT(124.8006205 10.6785254)","Baybay","Philippines","2018-11-28 14:36:17"
192,"1166 Changhwa Street","Caraga","58852","650752094490","POINT(125.7675248 8.7561117)","Bayugan","Philippines","2018-11-28 14:36:17"
98,"152 Kitwe Parkway","Caraga","53182","835433605312","POINT(126.3163958 8.2152827)","Bislig","Philippines","2018-11-28 14:36:17"
